,filename,LCD,PLD,LFPD,density cm3_g,ASA_m2_cm3,NASA_m2_cm3,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,fomula,Cu,H,C,N,O,K,Pb,S,Zn,Co,Yb,Cs,Si,Cd,Cl,Dy,Ni,B,Th,Br,V,P,Ag,Mo,Gd,Na,Ba,Mn,Fe,Pt,F,Lu,W,Sm,In,Sc,Tb,Mg,La,Pd,I,Al,Ce,Cr,Ti,Zr,Nd,Pr,Eu,Y,Hf,U,Li,Rh,Ga,Se,Hg,Ca,Er,Ho,Re,Sr,Ru,Ge,Bi,Sn,Sb,Rb,Tm,Be,Ir,As,Nb,Au,Te,Np,Pu,all_electronegativity,metal_electronegativity,nonmetal_electronegativity,atom_number,volume,density g/cc
7688,OCUVUF_clean,7.8514,5.72034,7.7546,3.13958,1789.03,0,0.5542,0.176521,0,"Dy,W,K,As",Yes,"Dy,W,K,As",clean,Y,K16 Dy16 As16 H64 W168 C96 N16 O496,0,64,96,16,496,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2604.48,429.12,2175.36,888,23634.98849,3.139588985
7689,ODAGEI_clean,7.62962,3.29107,7.62962,1.34136,0,632.034,0.4724,0.35218,0,Ag,No,0,clean,Y,Ag36 H648 C864 S72 N144 O36,0,648,864,144,36,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4445.64,69.48,4376.16,1800,24530.86903,1.341331492
7690,ODAHIK_charged,5.19645,3.68876,5.16301,1.07382,742.491,0,0.4792,0.446256,0,Cu,Yes,Cu,charged,Y,Cu4 H168 C128 N24 O28,4,168,128,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872.88,7.6,865.28,352,4244.931902,1.073805701
7691,ODAJAG_clean,4.17677,3.25151,4.17557,2.09663,0,435.792,0.4414,0.210528,0,Nd,Yes,Nd,clean,Y,Nd4 H16 C20 O32,0,16,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.84,4.56,196.28,72,1065.462008,2.096655083
7692,ODEKAL_clean,3.74631,2.82242,3.73986,2.76034,0,105.347,0.3514,0.127303,0,"In,Li",Yes,Li,clean,Y,Li2 In4 P8 H8 O32,0,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.28,9.08,145.2,54,746.5359504,2.760362371
7693,ODERIZ_clean,5.75405,4.36229,5.74596,1.52699,807.66,146.001,0.5294,0.346694,0,Pd,Yes,Pd,clean,Y,H48 Pd12 C96 N48 O24 F24,0,48,96,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.8,26.4,674.4,252,4339.760136,1.526983428
7694,ODEZAB_clean,11.63192,4.40592,11.61962,0.799101,2103.64,6.44431,0.6938,0.868225,0,Cu,Yes,Cu,clean,Y,Cu18 H144 C252 O90,18,144,252,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303.2,34.2,1269,504,11960.30869,0.799094885
7695,ODIMAQ_clean,8.52073,7.26741,8.52073,1.44329,1085.87,0,0.5848,0.405186,0,"Zn,Sm",Yes,Zn,clean,Y,Sm4 Zn6 H48 C48 O60,0,48,48,0,60,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.98,14.58,434.4,166,2966.780705,1.44335563
7696,ODIVUU_clean,8.59093,6.84892,8.59093,1.01269,1735.08,0,0.6294,0.621511,0,Zn,Yes,Zn,clean,Y,Zn8 H40 C72 N20 O32,0,40,72,20,32,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.68,13.2,442.48,172,3640.746252,1.012755325
7697,ODIXAC_charged,5.23176,2.89974,5.23082,1.42612,0,537.625,0.4384,0.307407,0,"Cd,Si",No,0,charged,Y,Cd4 Si2 H72 C74 N4 O22,0,72,74,4,22,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.5,6.76,438.74,178,2183.444591,1.426108873
7698,ODIXEG_clean,10.36031,7.47097,10.26209,0.552173,2299.01,0,0.7816,1.4155,0,"Zn,Si",Yes,Zn,clean,Y,Zn4 Si2 H32 C56 O16,0,32,56,0,16,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.64,6.6,272.04,110,3845.074498,0.55219981
7699,ODODES_clean,6.13875,4.52515,6.13614,0.993468,1787.67,0,0.5926,0.596497,0,"Zn,Si",Yes,Zn,clean,Y,Zn6 Si4 H68 C112 O32,0,68,112,0,32,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.78,9.9,552.88,222,4062.357315,0.993503278
7700,ODODIW_clean,7.22618,4.59373,7.22618,0.965963,1948.86,0,0.634,0.65634,0,"Zn,Si",Yes,Zn,clean,Y,Zn5 Si2 H34 C56 O18,0,34,56,0,18,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.57,8.25,283.32,115,2368.838412,0.966020434
7701,ODODOC_clean,7.00262,4.84122,6.9907,1.05423,1743.61,0,0.6044,0.57331,0,"Cd,Si",No,0,clean,Y,Cd3 Si2 H32 C56 O16,0,32,56,0,16,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.11,5.07,272.04,109,2133.126537,1.054218369
7702,ODODUI_clean,11.00214,7.6444,10.86092,0.618366,2208.53,0,0.7646,1.23648,0,"Zn,Si",Yes,Zn,clean,Y,Zn36 Si16 H264 C448 O136,0,264,448,0,136,0,0,0,36,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280.84,59.4,2221.44,900,28535.54886,0.618399981
7703,ODOMIF_clean,4.61212,3.63133,4.60194,1.07759,1653.01,0,0.5582,0.51801,0,Mn,No,0,clean,Y,Mn4 H24 C48 O20,0,24,48,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.2,6.2,244,96,1757.414797,1.077578488
7704,ODONEB_clean,4.03145,3.0708,4.03145,1.29598,0,114.331,0.4328,0.333957,0,Ni,Yes,Ni,clean,Y,Ni12 H288 C264 N96 O72,0,288,264,96,72,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869.24,22.92,1846.32,732,8536.197128,1.295959403
7705,ODONIF_clean,3.90059,3.2084,3.90059,1.28373,0,130.191,0.4252,0.331223,0,Co,Yes,Co,clean,Y,Co12 H288 C264 N96 O72,0,288,264,96,72,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.88,22.56,1846.32,732,8621.383305,1.283708519
7706,ODOXEK_clean,5.23174,4.24381,5.21951,1.86723,267.21,283.845,0.425,0.22761,0,Cd,No,0,clean,Y,Cd6 H18 C54 O36,0,18,54,0,36,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.28,10.14,301.14,114,1704.950252,1.867226082
7707,ODUNEH_clean,6.66002,5.04848,6.62254,0.964914,2093.57,0,0.6352,0.658297,0,Zn,Yes,Zn,clean,Y,Zn10 H64 C112 O36,0,64,112,0,36,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.74,16.5,550.24,222,4542.550889,0.964975309
7708,OFAWAV_clean,11.42925,8.90439,11.4135,0.968512,2176.57,0,0.7636,0.788426,0.000206502,Hf,Yes,Hf,clean,Y,Hf6 H24 C48 O24,0,24,48,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.56,7.8,257.76,102,3524.441283,0.968509119
7709,OFAWEZ_clean,10.66695,9.07717,10.66695,0.975199,2204.12,0,0.7702,0.789787,0,Hf,Yes,Hf,clean,Y,Hf6 H24 C48 O24,0,24,48,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.56,7.8,257.76,102,3500.272033,0.975196639
7710,OFEHAK_clean,6.57238,4.30728,6.57238,1.26099,1569.04,0,0.577,0.457578,0,Cd,Yes,Cd,clean,Y,Cd8 H64 C96 N16 O32,0,64,96,16,32,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.84,13.52,544.32,216,3756.902589,1.260977801
7711,OFEREX_clean,6.99117,6.70761,6.99117,1.56791,1544.85,0,0.5694,0.363159,0,Eu,Yes,Eu,clean,Y,Eu4 H12 C36 O24,0,12,36,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.76,0,200.76,76,1521.182021,1.567905019
7712,OFERUN02_clean_h,11.42938,3.12691,11.42938,0.92153,0,1377.79,0.6302,0.683863,0,Zn,No,0,clean_h,N,Zn6 H59 C48 N24,0,59,48,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.06,9.9,325.16,137,2458.757346,0.921590087
7713,OFERUN06_clean,11.42842,3.43062,11.4146,0.893311,1495.78,0,0.6708,0.750915,0,Zn,No,0,clean,Y,Zn6 H24 C48 N24,0,24,48,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.06,9.9,248.16,102,2470.848093,0.893371823
7714,OFERUN_clean,11.51766,3.43919,11.48105,0.924676,1442.14,0,0.6416,0.693865,0,Zn,No,0,clean,Y,Zn6 H60 C48 N24,0,60,48,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.26,9.9,327.36,138,2452.201775,0.924736351
7715,OFESAU_clean,7.18693,4.9999,7.18693,1.91678,854.706,0,0.4402,0.229656,0,"Cu,Gd",No,0,clean,Y,Gd4 Cu6 H60 C48 N12 O48,6,60,48,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.2,16.2,456,178,2237.971976,1.916779943
7716,OFESEY_clean,7.30457,5.07688,7.30457,1.8342,871.652,0,0.451,0.245883,0,"Cu,Nd",No,0,clean,Y,Nd4 Cu6 H60 C48 N12 O48,6,60,48,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.96,15.96,456,178,2291.615744,1.834207431
7717,OFESIC_clean,7.36476,5.0904,7.36476,1.82236,878.112,0,0.4554,0.249896,0,"Cu,Sm",No,0,clean,Y,Sm4 Cu6 H60 C48 N12 O48,6,60,48,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.08,16.08,456,178,2328.817034,1.822356706
7718,OFEZEF_clean,10.35242,2.52202,10.35242,0.969164,0,1787.1,0.6844,0.706176,0,Al,No,0,clean,Y,Al18 P24 O96,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.78,28.98,382.8,138,4737.39966,0.9691726
7719,OFEZIJ_clean,10.43495,2.49468,10.43495,0.979239,0,1762.61,0.683,0.69748,0,Al,No,0,clean,Y,Al18 P24 O96,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.78,28.98,382.8,138,4688.656506,0.979248093
7720,OFIWIK_charged,4.19782,3.14416,4.19782,1.86702,0,44.4566,0.3914,0.209639,0,Zn,No,0,charged,Y,Zn12 P16 H128 C48 N8 O48,0,128,48,8,48,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.28,19.8,628.48,260,2548.878376,1.867164894
7721,OFOCUI_clean,11.39371,7.77962,11.39371,0.789274,2336.11,0,0.7236,0.916792,0,Cu,Yes,Cu,clean,Y,Cu24 H72 C192 N24 O96,24,72,192,24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.8,45.6,1051.2,408,12151.73179,0.789269955
7722,OFODET_clean,6.29959,4.57313,6.27845,1.15382,1340.43,0,0.519,0.449811,0,Mn,Yes,Mn,clean,N,Mn4 H32 C64 N8 O32,0,32,64,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.2,6.2,368,140,2367.054671,1.153809801
7723,OFUCAV_clean,4.37268,3.46007,4.37113,1.87575,696.078,0,0.4774,0.254512,0,Ce,Yes,Ce,clean,N,Ce4 H16 C20 O24,0,16,20,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.24,4.48,168.76,64,1063.018102,1.875753353
7724,OFUCEZ_clean,5.30083,4.49138,5.29823,1.50666,1791.35,0,0.5642,0.374471,0,Ce,Yes,Ce,clean,Y,Ce2 H6 C12 O12,0,6,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.32,2.24,85.08,32,685.9684341,1.506659576
7725,OFUDUQ_clean,3.67442,3.07956,3.67442,1.56733,0,94.2383,0.3866,0.246661,0,Co,Yes,Co,clean,Y,Co2 P2 H22 C24 N6 O8,0,22,24,6,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,3.76,159.74,64,744.0515001,1.567317174
7726,OFUSEP_clean,4.18909,2.4539,4.18909,1.98367,0,305.157,0.4674,0.235623,0,Ag,Yes,Ag,clean,N,Ag8 P4 H48 C24 S4 N12,0,48,24,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.8,15.44,222.36,100,1355.96882,1.983653781
7727,OFUYUL_SL,6.56154,4.20373,6.56131,1.08955,1752.35,0,0.6302,0.578404,0,Zn,No,0,SL,Y,Zn8 H32 C64 O40,0,32,64,0,40,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.4,13.2,371.2,144,2993.303767,1.089635167
7728,OGAGAF_clean,4.92581,3.9125,4.92581,1.40546,832.759,0,0.5084,0.361731,0,Zn,No,0,clean,Y,Zn8 P8 H64 C52 N8 O24,0,64,52,8,24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,13.2,397.8,164,2311.025679,1.405561978
7729,OGAGEJ_clean,5.64492,5.21899,5.64485,1.05864,1853.73,0,0.6242,0.589626,0,Zn,No,0,clean,Y,Zn8 P8 H64 C52 N8 O24,0,64,52,8,24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,13.2,397.8,164,3068.152454,1.058712001
7730,OGAGIN_clean,5.17696,3.68155,5.09885,1.45357,798.238,0,0.4912,0.337926,0,Zn,No,0,clean,Y,Zn8 P8 H64 C52 N8 O24,0,64,52,8,24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,13.2,397.8,164,2234.53912,1.453673285
7731,OGAQES_clean,3.50911,2.82622,3.50911,2.25652,0,12.2372,0.343,0.152004,0,Ba,No,0,clean,N,Ba8 H60 C36 S12 O48,0,60,36,0,48,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,7.12,419.88,164,2019.445843,2.256509698
7732,OGAXUR_clean,6.21326,5.95602,6.21326,1.24359,1052.97,0,0.4942,0.397397,0,Co,Yes,Co,clean,Y,Co6 H66 C57 N6 O24,0,66,57,6,24,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.63,11.28,391.35,159,2100.080717,1.243584397
7733,OGEBAF01_clean,14.74547,10.54801,14.74547,0.504959,2054.21,0,0.8166,1.61716,0,Cu,Yes,Cu,clean,Y,Cu18 H84 C204 O72,18,84,204,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.88,34.2,952.68,378,15885.49547,0.504954814
7734,OGECOU_clean,6.21029,5.96321,6.17894,1.2702,1037.22,0,0.4898,0.385607,0,Ni,Yes,Ni,clean,Y,Ni6 H66 C57 N6 O24,0,66,57,6,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.81,11.46,391.35,159,2054.201658,1.270195878
7735,OGESOJ_clean,3.54128,3.39333,3.54122,2.02459,475.23,0,0.5794,0.286182,0,Bi,No,0,clean,Y,Bi4 C16 O32,0,0,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,158.96,8.08,150.88,52,1263.138745,2.024601326
7736,OGIBOV_clean,4.29925,3.68277,4.29768,2.42877,736.158,0,0.457,0.188161,0,Ga,No,0,clean,Y,Ga20 P20 O80 F16,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.88,36.2,382.68,136,2459.819189,2.428792295
7737,OGIBUD_clean,6.49659,4.27127,6.49659,1.11792,1777.29,0,0.603,0.539397,0,Zn,No,0,clean,Y,Zn4 H8 C40 O32,0,8,40,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.28,6.6,229.68,84,1874.607932,1.117983198
7738,OGIKAR_clean,10.46212,5.43474,8.12198,0.950984,1724.97,0,0.622,0.654059,0,Cu,Yes,Cu,clean,Y,Cu24 H232 C424 N56 O96,24,232,424,56,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2137.68,45.6,2092.08,832,16015.33412,0.950971918
